price,year,make,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,size,type,paint_color,state
35990.0,2020.0,ram,1500 quad cab laramie pickup,good,8 cylinders,gas,21276.0,clean,other,4wd,full-size,pickup,blue,ca
37990.0,2018.0,mercedes-benz,e-class e 300,good,6 cylinders,other,2361.0,clean,automatic,rwd,full-size,sedan,brown,ca
19997.0,2001.0,toyota,"4runner sr5 sport* full new build* new bilstein toytec lift* new 33"" bf goodrich ko2 tires*new 17"" black rhino wheels*new timing belt &water pump* full service*like new in & out",good,6 cylinders,gas,235351.0,clean,automatic,4wd,full-size,SUV,silver,ca
12995.0,2015.0,toyota,camry,good,6 cylinders,gas,102782.0,clean,automatic,fwd,full-size,sedan,white,ca
18995.0,2020.0,toyota,corolla le,good,4 cylinders,gas,11479.0,clean,automatic,fwd,full-size,sedan,black,ca
18634.0,2013.0,toyota,tacoma,excellent,4 cylinders,gas,145600.0,clean,automatic,rwd,full-size,pickup,white,ca
40950.0,2013.0,ram,3500 laramie,excellent,6 cylinders,diesel,131951.0,clean,automatic,4wd,full-size,truck,white,ca
40995.0,2018.0,ford,f-250sd,good,6 cylinders,other,46693.0,clean,automatic,rwd,full-size,sedan,white,ca
17990.0,2009.0,pontiac,solstice convertible 2d,good,6 cylinders,other,46210.0,clean,other,rwd,full-size,convertible,white,ca
22950.0,2020.0,gmc,terrain slt,excellent,4 cylinders,gas,31026.0,clean,automatic,4wd,full-size,SUV,white,ca
36590.0,2020.0,cadillac,ct5 luxury sedan 4d,good,6 cylinders,gas,369.0,clean,other,rwd,full-size,sedan,white,ca
33990.0,2018.0,jaguar,f-pace 20d premium sport,good,6 cylinders,other,37647.0,clean,automatic,4wd,full-size,other,black,ca
15990.0,2006.0,chevrolet,express cargo,good,6 cylinders,gas,86408.0,clean,automatic,rwd,full-size,sedan,white,ca
15590.0,2016.0,kia,forte koup sx coupe 2d,good,6 cylinders,gas,53066.0,clean,other,fwd,full-size,coupe,red,ca
5990.0,2008.0,pontiac,torrent base 4dr suv,like new,6 cylinders,gas,135775.0,clean,automatic,fwd,full-size,SUV,red,ca
35990.0,2021.0,jeep,wrangler sport suv 2d,good,6 cylinders,gas,2600.0,clean,other,4wd,full-size,other,yellow,ca
8750.0,2007.0,chevrolet,suburban,fair,8 cylinders,other,158000.0,clean,automatic,4wd,full-size,sedan,white,ca
22590.0,2017.0,ram,1500 regular cab tradesman,good,8 cylinders,gas,39508.0,clean,other,4wd,full-size,pickup,white,ca
406.0,2014.0,chevrolet,silverado 1500,good,8 cylinders,gas,86596.0,clean,automatic,4wd,full-size,truck,white,ca
21997.0,2005.0,mercedes-benz,sl-class,good,6 cylinders,gas,61687.0,clean,automatic,4wd,full-size,convertible,blue,ca
7995.0,2009.0,honda,accord ex,fair,4 cylinders,gas,162134.0,clean,automatic,fwd,full-size,sedan,blue,ca
34990.0,2019.0,acura,rdx sh-awd technology pkg,good,6 cylinders,other,32605.0,clean,other,4wd,full-size,SUV,black,ca
28990.0,2020.0,buick,encore gx essence sport,good,6 cylinders,gas,21.0,clean,other,4wd,full-size,other,white,ca
5999.0,2005.0,lincoln,towncar,good,6 cylinders,gas,109000.0,clean,automatic,4wd,full-size,sedan,white,ca
15995.0,2016.0,volkswagen,passat 1.8t s,excellent,4 cylinders,gas,19391.0,clean,automatic,4wd,full-size,sedan,white,ca
406.0,2007.0,ram,2500,good,6 cylinders,diesel,77937.0,clean,automatic,4wd,full-size,truck,white,ca
25990.0,2018.0,toyota,rav4 hybrid le sport,good,6 cylinders,gas,15486.0,clean,other,4wd,full-size,SUV,blue,ca
51815.0,2021.0,jeep,wrangler rubicon,excellent,4 cylinders,gas,8.0,clean,automatic,4wd,full-size,SUV,white,ca
13995.0,2016.0,kia,soul,good,6 cylinders,gas,57314.0,clean,automatic,4wd,full-size,wagon,white,ca
34590.0,2020.0,alfa-romeo,romeo giulia sedan 4d,good,6 cylinders,other,2498.0,clean,other,rwd,full-size,sedan,black,ca
15995.0,2016.0,ford,transit t-150,good,6 cylinders,gas,8000.0,salvage,automatic,fwd,mid-size,mini-van,white,ca
39995.0,2015.0,cadillac,escalade premium,like new,8 cylinders,gas,85500.0,clean,automatic,rwd,full-size,SUV,black,ca
34500.0,2019.0,ram,promaster 1500,excellent,6 cylinders,gas,81654.0,clean,automatic,4wd,full-size,van,white,ca
6100.0,2009.0,hyundai,sonata gls 4dr sedan,excellent,4 cylinders,gas,169540.0,clean,automatic,fwd,full-size,sedan,grey,ca
14900.0,2015.0,kia,optima,like new,4 cylinders,gas,104739.0,clean,automatic,fwd,full-size,sedan,silver,ca
1000.0,2008.0,nissan,altima,good,6 cylinders,gas,110000.0,clean,automatic,4wd,full-size,sedan,white,ca
8500.0,1996.0,chevrolet,tahoe,good,6 cylinders,gas,187000.0,clean,automatic,4wd,full-size,SUV,white,ca
4995.0,2006.0,dodge,grand caravan sxt,excellent,6 cylinders,gas,155218.0,clean,automatic,4wd,full-size,sedan,white,ca
11995.0,2014.0,volkswagen,jetta,excellent,4 cylinders,gas,63930.0,clean,automatic,fwd,mid-size,sedan,black,ca
14700.0,2015.0,dodge,journey,good,6 cylinders,gas,93439.0,clean,automatic,4wd,full-size,SUV,white,ca
17590.0,2013.0,mini,hardtop cooper s hatchback,good,6 cylinders,other,20181.0,clean,other,fwd,full-size,hatchback,red,ca
7995.0,2013.0,toyota,prius c fourhatchback,excellent,4 cylinders,hybrid,166991.0,clean,other,4wd,full-size,other,white,ca
7700.0,2010.0,hyundai,elantra gls,good,4 cylinders,gas,149760.0,clean,automatic,fwd,mid-size,sedan,silver,ca
29300.0,2019.0,audi,a4,excellent,6 cylinders,gas,24000.0,clean,automatic,4wd,full-size,sedan,white,ca
28900.0,2011.0,ford,FREIGHTLINER M2,good,6 cylinders,diesel,245000.0,clean,automatic,4wd,full-size,sedan,white,ca
17990.0,2019.0,kia,forte s sedan 4d,good,6 cylinders,other,20854.0,clean,other,fwd,full-size,sedan,silver,ca
58990.0,2018.0,chevrolet,express cargo,excellent,6 cylinders,gas,22177.0,clean,automatic,rwd,full-size,sedan,silver,ca
7500.0,1982.955724281848,ford,f-100,good,6 cylinders,gas,1145.0,clean,manual,rwd,full-size,pickup,white,ca
17950.0,2017.0,ford,fusion,excellent,4 cylinders,gas,42388.0,clean,automatic,fwd,mid-size,sedan,black,ca
3249.0,2012.0,toyota,prius,good,4 cylinders,hybrid,200000.0,salvage,automatic,fwd,full-size,sedan,white,ca
27990.0,2017.0,chevrolet,colorado extended cab,good,6 cylinders,gas,22120.0,clean,other,4wd,full-size,pickup,white,ca
24995.0,2015.0,lexus,rx350,excellent,6 cylinders,gas,76819.0,clean,automatic,fwd,mid-size,SUV,white,ca
7999.0,2010.0,toyota,prius,excellent,4 cylinders,hybrid,165703.0,clean,automatic,fwd,mid-size,sedan,white,ca
29998.0,2017.0,mercedes-benz,glc,excellent,6 cylinders,gas,93482.68528761623,clean,automatic,rwd,full-size,SUV,white,ca
35898.0,2018.0,lexus,nx,excellent,6 cylinders,gas,93482.68528761623,clean,automatic,4wd,full-size,SUV,white,ca
12700.0,2013.0,hyundai,santa fe,excellent,4 cylinders,gas,97000.0,clean,automatic,4wd,mid-size,SUV,black,ca
19870.0,2018.0,honda,civic,good,4 cylinders,gas,28123.0,clean,automatic,fwd,mid-size,sedan,grey,ca
34990.0,2019.0,acura,rdx sh-awd technology pkg,good,6 cylinders,other,32605.0,clean,other,4wd,full-size,SUV,black,ca
33990.0,2018.0,ford,f150 super cab xl pickup 4d,good,6 cylinders,other,13670.0,clean,other,4wd,full-size,pickup,black,ca
32990.0,2018.0,ford,f150 super cab xlt pickup,good,6 cylinders,other,11360.0,clean,other,4wd,full-size,pickup,white,ca
27990.0,2020.0,subaru,legacy limited sedan 4d,good,6 cylinders,gas,2433.0,clean,other,4wd,full-size,sedan,red,ca
25000.0,1995.0,ram,2500,excellent,6 cylinders,diesel,190000.0,clean,manual,4wd,full-size,pickup,green,ca
45000.0,1982.955724281848,chevrolet,f-150,good,6 cylinders,gas,150000.0,clean,manual,4wd,full-size,sedan,white,ca
14400.0,2003.0,jeep,wrangler,excellent,6 cylinders,gas,134500.0,clean,manual,4wd,full-size,sedan,silver,ca
99.0,2007.0,chrysler,300 series,good,6 cylinders,gas,107254.0,clean,automatic,rwd,full-size,sedan,white,ca
7900.0,2009.0,nissan,"titan se crew cab 5'6""",good,8 cylinders,gas,189000.0,clean,automatic,rwd,full-size,pickup,black,ca
24995.0,2017.0,bmw,3 series 330e iperformance,good,4 cylinders,electric,23643.0,clean,automatic,rwd,full-size,sedan,blue,ca
7500.0,2014.0,nissan,versa note,salvage,4 cylinders,gas,80000.0,salvage,automatic,4wd,full-size,sedan,white,ca
324.0,2021.0,volkswagen,atlas cross sport,good,4 cylinders,gas,5.0,clean,automatic,4wd,full-size,SUV,white,ca
14495.0,2013.0,bmw,3-series,good,4 cylinders,gas,94346.0,clean,automatic,rwd,full-size,sedan,black,ca
10495.0,2010.0,toyota,camry,good,6 cylinders,gas,99742.0,clean,automatic,rwd,full-size,sedan,black,ca
3700.0,2001.0,ram,1500 quad cab,good,6 cylinders,gas,155000.0,clean,automatic,4wd,full-size,sedan,white,ca
17500.0,2002.0,ram,2500,good,6 cylinders,diesel,215000.0,clean,automatic,4wd,full-size,truck,white,ca
19991.0,2015.0,hyundai,genesis,like new,6 cylinders,gas,25490.0,clean,automatic,rwd,full-size,sedan,red,ca
18900.0,2020.0,chevrolet,malibu lt,excellent,4 cylinders,gas,21417.0,clean,automatic,4wd,full-size,sedan,white,ca
20995.0,2011.0,mercedes-benz,e-class,good,8 cylinders,gas,83062.0,clean,automatic,rwd,full-size,convertible,white,ca
11990.0,2013.0,bmw,328i,good,6 cylinders,gas,86000.0,clean,automatic,4wd,full-size,coupe,black,ca
20999.0,2009.0,ram,1500 crew cab,good,8 cylinders,gas,126838.0,clean,automatic,4wd,full-size,pickup,orange,ca
13950.0,2008.0,mercedes-benz,s550,excellent,6 cylinders,gas,94401.0,clean,automatic,4wd,full-size,sedan,white,ca
2700.0,2001.0,dodge,durango,fair,6 cylinders,gas,168000.0,clean,automatic,rwd,full-size,SUV,brown,ca
11490.0,2009.0,bmw,335i,excellent,6 cylinders,gas,95991.0,clean,automatic,rwd,full-size,sedan,red,ca
1000.0,2015.0,toyota,sienna se,good,6 cylinders,gas,94000.0,clean,automatic,4wd,full-size,sedan,white,ca
15600.0,2013.0,toyota,tacoma,excellent,4 cylinders,gas,94000.0,clean,automatic,rwd,full-size,pickup,white,ca
33590.0,2012.0,mercedes-benz,cls-class cls 63,good,8 cylinders,gas,90890.0,clean,other,rwd,full-size,coupe,white,ca
13500.0,2008.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,177000.0,clean,automatic,4wd,full-size,truck,white,ca
9500.0,2009.0,toyota,tacoma trd sport,excellent,4 cylinders,gas,125000.0,clean,automatic,4wd,full-size,sedan,white,ca
7900.0,2010.0,chevrolet,f-150,good,6 cylinders,gas,108000.0,clean,automatic,4wd,full-size,van,white,ca
8500.0,2006.0,toyota,tacoma,good,6 cylinders,gas,140000.0,clean,automatic,4wd,mid-size,pickup,white,ca
5995.0,2007.0,bmw,530i,good,6 cylinders,gas,170000.0,clean,automatic,rwd,mid-size,sedan,grey,ca
3850.0,2007.0,volkswagen,rabbit,good,5 cylinders,gas,101166.0,clean,manual,fwd,full-size,hatchback,white,ca
7997.0,2011.0,chevrolet,hhr,excellent,6 cylinders,gas,94000.0,clean,automatic,4wd,full-size,wagon,grey,ca
28591.0,2017.0,mercedes-benz,c-class,good,4 cylinders,gas,27187.0,clean,automatic,rwd,compact,sedan,white,ca
34590.0,2018.0,ford,f150 supercrew cab limited,good,6 cylinders,gas,65515.0,clean,automatic,4wd,full-size,pickup,black,ca
10995.0,2011.0,chevrolet,traverse,good,6 cylinders,gas,110082.0,clean,automatic,rwd,full-size,SUV,custom,ca
16995.0,2014.0,mercedes-benz,c-class,good,6 cylinders,gas,57729.0,clean,automatic,4wd,full-size,coupe,white,ca
19999.0,2015.0,toyota,sienna,good,6 cylinders,gas,62383.0,clean,automatic,4wd,full-size,van,silver,ca
15000.0,1982.955724281848,ford,ltd,excellent,8 cylinders,gas,50000.0,clean,automatic,4wd,full-size,sedan,white,ca
369.0,2013.0,chevrolet,tahoe lt,like new,8 cylinders,gas,68325.0,clean,automatic,rwd,full-size,SUV,silver,ca
37000.0,2017.0,bmw,x5,excellent,6 cylinders,gas,58000.0,clean,automatic,4wd,full-size,SUV,white,ca
17495.0,2014.0,acura,mdx,excellent,6 cylinders,gas,93482.68528761623,clean,automatic,4wd,full-size,SUV,white,ca
5995.0,2004.0,toyota,camry,good,6 cylinders,gas,169253.0,clean,automatic,fwd,full-size,sedan,silver,ca
6888.0,2010.0,hyundai,elantra gls pzev,good,4 cylinders,gas,126037.0,clean,automatic,fwd,full-size,sedan,silver,ca
20588.0,2017.0,honda,civic sedan ex-l,good,4 cylinders,gas,49913.0,clean,automatic,fwd,full-size,sedan,white,ca
21188.0,2013.0,gmc,acadia denali,good,6 cylinders,gas,84997.0,clean,automatic,4wd,full-size,other,white,ca
61988.0,2015.0,chevrolet,silverado 2500hd built,good,8 cylinders,diesel,60295.0,clean,automatic,4wd,full-size,pickup,brown,ca
42747.0,2017.0,toyota,tundra 4wd sr5,good,8 cylinders,gas,36349.0,clean,automatic,4wd,full-size,pickup,black,ca
41388.0,2019.0,toyota,tacoma sr5 4x4 double cab,good,6 cylinders,gas,28249.0,clean,automatic,4wd,full-size,pickup,white,ca
35448.0,2017.0,mercedes-benz,e-class,excellent,6 cylinders,gas,93482.68528761623,clean,automatic,rwd,full-size,sedan,white,ca
4800.0,2007.0,ford,mustang,good,6 cylinders,gas,200000.0,clean,automatic,rwd,compact,coupe,blue,ca
26590.0,2017.0,infiniti,q70 3.7 sedan 4d,good,6 cylinders,other,34159.0,clean,automatic,4wd,full-size,sedan,white,ca
56498.0,2017.0,ford,Maserati Levante,excellent,6 cylinders,gas,93482.68528761623,clean,automatic,4wd,full-size,SUV,white,ca
65767.67399166214,2018.0,mercedes-benz,s-class,excellent,6 cylinders,gas,93482.68528761623,clean,automatic,rwd,full-size,sedan,black,ca
13499.0,2015.0,toyota,camry,good,6 cylinders,gas,93485.0,clean,automatic,4wd,full-size,sedan,white,ca
27995.0,2012.0,ford,f-250 super duty,excellent,6 cylinders,gas,69750.0,clean,automatic,4wd,full-size,pickup,white,ca
33488.0,2013.0,chevrolet,silverado 2500hd,excellent,6 cylinders,gas,37645.0,clean,automatic,4wd,full-size,pickup,grey,ca
16388.0,2012.0,chevrolet,tahoe,excellent,6 cylinders,gas,149155.0,clean,automatic,4wd,full-size,SUV,grey,ca
31777.0,2011.0,chevrolet,silverado 2500hd work,good,6 cylinders,gas,33000.0,clean,automatic,4wd,full-size,sedan,white,ca
15999.0,2012.0,chrysler,300-series,good,6 cylinders,gas,67403.0,clean,automatic,rwd,full-size,sedan,silver,ca
29991.0,2017.0,mercedes-benz,e-class,good,6 cylinders,gas,79935.0,clean,automatic,rwd,full-size,sedan,white,ca
30398.0,2020.0,honda,cr-v,good,4 cylinders,gas,3700.0,clean,automatic,fwd,mid-size,SUV,silver,ca
11500.0,2007.0,chevrolet,silverado 1500,excellent,8 cylinders,gas,231766.0,clean,automatic,4wd,full-size,pickup,red,ca
35916.0,2021.0,subaru,outback,good,4 cylinders,gas,4397.0,clean,automatic,4wd,mid-size,wagon,silver,ca
9499.0,2016.0,ford,c-max,good,6 cylinders,gas,103288.0,clean,automatic,4wd,full-size,sedan,white,ca
11950.0,2008.0,honda,accord,excellent,4 cylinders,gas,53288.0,clean,automatic,fwd,full-size,sedan,green,ca
12999.0,2011.0,bmw,x5 xdrive35d,good,6 cylinders,diesel,88386.0,clean,automatic,4wd,full-size,SUV,silver,ca
16590.0,2013.0,toyota,camry le sedan 4d,good,6 cylinders,other,20989.0,clean,other,fwd,full-size,sedan,green,ca
24995.0,2017.0,audi,a4,good,6 cylinders,gas,88000.0,clean,automatic,4wd,full-size,other,white,ca
22999.0,2017.0,ford,transit connect cargo,good,4 cylinders,gas,57554.0,clean,automatic,fwd,full-size,sedan,white,ca
21900.0,2018.0,ford,taurus limited,like new,6 cylinders,gas,44569.0,clean,automatic,fwd,full-size,sedan,silver,ca
6999.0,2011.0,hyundai,sonata gls,good,6 cylinders,gas,194416.0,clean,automatic,4wd,full-size,sedan,white,ca
9995.0,2005.0,mercedes-benz,benz,like new,8 cylinders,gas,135898.0,clean,automatic,rwd,full-size,sedan,silver,ca
18000.0,2009.0,cadillac,cts,like new,6 cylinders,gas,27500.0,clean,automatic,4wd,full-size,sedan,white,ca
10995.0,2013.0,toyota,prius plug-in,excellent,4 cylinders,hybrid,113400.0,clean,automatic,4wd,full-size,other,white,ca
12495.0,2014.0,ford,escape titanium,excellent,4 cylinders,gas,96857.0,clean,automatic,4wd,full-size,SUV,white,ca
18495.0,2017.0,bmw,i3 94 ah with range,excellent,other,gas,24018.0,clean,automatic,4wd,full-size,hatchback,white,ca
10300.0,2010.0,honda,accord coupe,like new,4 cylinders,gas,76000.0,clean,automatic,4wd,full-size,sedan,white,ca
35990.0,2020.0,ram,1500 quad cab laramie pickup,good,8 cylinders,gas,21276.0,clean,other,4wd,full-size,pickup,blue,ca
30995.0,2016.0,toyota,tundra,good,6 cylinders,gas,88501.0,clean,automatic,fwd,full-size,pickup,silver,ca
2500.0,1982.955724281848,gmc,f-150,good,6 cylinders,gas,123254.0,rebuilt,automatic,4wd,full-size,sedan,white,ca
29590.0,2018.0,mercedes-benz,glc 300 sport,good,6 cylinders,other,25067.0,clean,automatic,rwd,full-size,SUV,white,ca
39990.0,2016.0,rover,range sport hse,good,6 cylinders,gas,43955.0,clean,automatic,4wd,full-size,SUV,white,ca
16300.0,2017.0,kia,sportage lx fwd,like new,4 cylinders,gas,71842.0,clean,automatic,fwd,full-size,SUV,black,ca
15998.0,2017.0,chrysler,pacifica,excellent,6 cylinders,gas,42350.0,clean,automatic,fwd,full-size,mini-van,grey,ca
8400.0,2002.0,jeep,wrangler,good,6 cylinders,gas,148000.0,clean,manual,4wd,full-size,sedan,white,ca
11999.0,2013.0,toyota,sienna l minivan 4d,good,6 cylinders,gas,129578.0,clean,automatic,fwd,full-size,sedan,white,ca
25999.0,2018.0,ford,f150 supercrew cab xlt,good,6 cylinders,gas,104591.0,clean,automatic,4wd,full-size,sedan,white,ca
282.0,2011.0,ford,mustang l,good,8 cylinders,gas,63025.0,clean,automatic,rwd,full-size,coupe,white,ca
33590.0,2014.0,chevrolet,silverado 1500 crew,good,6 cylinders,other,67830.0,clean,other,4wd,full-size,pickup,black,ca
14995.0,2013.0,toyota,sienna,excellent,6 cylinders,gas,110958.0,clean,automatic,fwd,full-size,van,grey,ca
28590.0,2018.0,toyota,highlander le sport,good,6 cylinders,gas,18452.0,clean,other,4wd,full-size,other,blue,ca
13900.0,2006.0,mercedes-benz,e-55,good,8 cylinders,gas,129573.0,clean,automatic,rwd,full-size,sedan,grey,ca
36981.0,2018.0,ford,f-150,good,6 cylinders,other,14640.0,clean,automatic,4wd,full-size,sedan,white,ca
35981.0,2018.0,lincoln,mkx,good,6 cylinders,gas,23177.0,clean,automatic,4wd,full-size,sedan,white,ca
15488.0,2013.0,honda,cr-v,good,6 cylinders,gas,93210.0,clean,automatic,fwd,full-size,sedan,white,ca
11500.0,2011.0,cadillac,cts4,good,6 cylinders,gas,108000.0,clean,automatic,4wd,mid-size,coupe,grey,ca
25990.0,2014.0,lexus,is 350 sedan 4d,good,6 cylinders,gas,45532.0,clean,other,rwd,full-size,sedan,white,ca
20590.0,2014.0,lexus,es 350 sedan 4d,good,6 cylinders,other,49530.0,clean,other,4wd,full-size,sedan,silver,ca
6500.0,2004.0,toyota,camry,good,4 cylinders,gas,91135.0,clean,automatic,fwd,full-size,sedan,grey,ca
26990.0,2018.0,audi,a4 ultra premium plus sedan,good,6 cylinders,gas,16057.0,clean,other,fwd,full-size,sedan,black,ca
8500.0,2004.0,lexus,ls430,excellent,8 cylinders,gas,130000.0,clean,automatic,rwd,full-size,sedan,green,ca
6900.0,2013.0,ford,f150,good,6 cylinders,gas,170000.0,clean,automatic,4wd,full-size,sedan,white,ca
19500.0,2017.0,mazda,cx-5 sport,excellent,4 cylinders,gas,17097.0,clean,automatic,4wd,full-size,SUV,white,ca
10500.0,2005.0,chevrolet,box truck,good,6 cylinders,gas,70000.0,clean,automatic,4wd,full-size,other,white,ca
9800.0,2013.0,bmw,x1,good,4 cylinders,gas,106937.0,clean,automatic,rwd,full-size,SUV,orange,ca
30990.0,2014.0,mitsubishi,lancer evolution mr,good,6 cylinders,other,38722.0,clean,other,4wd,full-size,sedan,silver,ca
28900.0,2017.0,mercedes-benz,e 400,good,6 cylinders,gas,9000.0,clean,automatic,rwd,full-size,convertible,black,ca
32995.0,2014.0,ford,super duty f-350 drw,excellent,8 cylinders,gas,105922.0,clean,automatic,rwd,full-size,sedan,white,ca
15990.0,2010.0,audi,a6 3.0t quattro sedan 4d,good,6 cylinders,gas,75159.0,clean,other,4wd,full-size,sedan,white,ca
32990.0,2019.0,volkswagen,atlas se 4motion,good,6 cylinders,gas,3896.0,clean,other,4wd,full-size,other,silver,ca
5200.0,2014.0,chevrolet,cruze ls,good,6 cylinders,gas,131500.0,clean,automatic,4wd,full-size,sedan,white,ca
8200.0,2011.0,mercedes-benz,benz c300,good,6 cylinders,gas,102000.0,clean,automatic,rwd,full-size,sedan,black,ca
6500.0,2004.0,ford,f-150,good,6 cylinders,gas,160000.0,clean,automatic,4wd,full-size,sedan,white,ca
13888.0,2013.0,honda,crosstour,good,4 cylinders,gas,133024.0,clean,automatic,4wd,full-size,SUV,black,ca
65767.67399166214,2021.0,chevrolet,corvette convertible,new,8 cylinders,gas,19.0,clean,automatic,rwd,compact,convertible,orange,ca
332.0,2010.0,toyota,tacoma,excellent,6 cylinders,gas,73869.0,clean,automatic,4wd,full-size,truck,white,ca
14900.0,2006.0,lincoln,mark lt,good,8 cylinders,gas,100300.0,clean,automatic,4wd,full-size,pickup,black,ca
65767.67399166214,2018.0,ford,f-150,good,6 cylinders,gas,59314.0,clean,automatic,4wd,full-size,pickup,white,ca
3600.0,1999.0,chevrolet,malibu,excellent,6 cylinders,gas,68766.0,clean,automatic,fwd,mid-size,sedan,silver,ca
11950.0,2011.0,hyundai,sonata,good,6 cylinders,other,76459.0,clean,other,4wd,full-size,sedan,white,ca
33900.0,1999.0,ford,f-350 diesel 4x4 7.3l power stroke turbo diesel ext cab long bed dually 6-speed manual,good,8 cylinders,diesel,131000.0,clean,manual,4wd,full-size,pickup,custom,ca
6975.0,2006.0,nissan,xterra,excellent,6 cylinders,gas,142000.0,clean,automatic,rwd,full-size,SUV,white,ca
5999.0,2008.0,volvo,xc90 awd,excellent,6 cylinders,gas,122191.0,clean,automatic,4wd,full-size,SUV,grey,ca
9975.0,2006.0,ford,ranger,good,6 cylinders,gas,93482.68528761623,clean,automatic,4wd,full-size,other,blue,ca
30000.0,2016.0,ram,f-150,excellent,6 cylinders,gas,77108.0,clean,automatic,4wd,full-size,sedan,white,ca
38990.0,2019.0,toyota,tundra crewmax sr5 pickup,good,8 cylinders,gas,15520.0,clean,other,4wd,full-size,pickup,silver,ca
